player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name,image_url,url,current_club_domestic_competition_id,current_club_name
224669,Wilder,Cartagena,Wilder Cartagena,2014,1085,wilder-cartagena,Peru,Lima,Peru,1994-09-23,Defensive Midfield,Midfield,right,180,2000000,2500000,2023-12-31 00:00:00,FFOSA Sports,https://img.a.transfermarkt.technology/portrait/header/224669-1678694104.jpg?lm=1,https://www.transfermarkt.co.uk/wilder-cartagena/profil/spieler/224669,PO1,null
224852,,Patrick Vieira,Patrick Vieira,2019,2423,patrick-vieira,Brazil,Machado,Brazil,1991-01-22,Right-Back,Defender,right,174,50000,1500000,,Eleven Soccer,https://img.a.transfermarkt.technology/portrait/header/224852-1537526632.png?lm=1,https://www.transfermarkt.co.uk/patrick-vieira/profil/spieler/224852,PO1,CD Santa Clara
224892,Gregor,Sikosek,Gregor Sikosek,2017,1177,gregor-sikosek,Slovenia,Brežice,Slovenia,1994-02-13,Left-Back,Defender,left,176,500000,750000,2026-05-31 00:00:00,All Conti Sports,https://img.a.transfermarkt.technology/portrait/header/224892-1438080941.jpg?lm=1,https://www.transfermarkt.co.uk/gregor-sikosek/profil/spieler/224892,DK1,Silkeborg IF
225144,Filipe,Ferreira,Filipe Ferreira,2015,982,filipe-ferreira,Portugal,Santo Tirso,Portugal,1996-09-20,Goalkeeper,Goalkeeper,right,193,150000,250000,2023-06-30 00:00:00,IDOLOÁSIS,https://img.a.transfermarkt.technology/portrait/header/225144-1537881303.jpg?lm=1,https://www.transfermarkt.co.uk/filipe-ferreira/profil/spieler/225144,PO1,null
225408,,França,França,2012,42,franca,Brazil,Bauru,Brazil,1991-04-21,Defensive Midfield,Midfield,both,182,,2000000,2023-05-30 00:00:00,Lipatin Sports,https://img.a.transfermarkt.technology/portrait/header/s_225408_42_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/franca/profil/spieler/225408,L1,null
225984,Matheus,Pereira,Matheus Pereira,2020,984,matheus-pereira,Brazil,Belo Horizonte,Brazil,1996-05-05,Attacking Midfield,Midfield,left,175,10000000,15000000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/225984-1478085189.jpg?lm=1,https://www.transfermarkt.co.uk/matheus-pereira/profil/spieler/225984,GB1,null
226230,Dor,Jan,Dor Jan,2020,2995,dor-jan,null,null,Israel,1994-12-16,Centre-Forward,Attack,right,178,250000,600000,2023-06-30 00:00:00,ISCOUT,https://img.a.transfermarkt.technology/portrait/header/226230-1604214319.jpeg?lm=1,https://www.transfermarkt.co.uk/dor-jan/profil/spieler/226230,PO1,FC Paços de Ferreira
227015,Toni,Datkovic,Toni Datkovic,2020,605,toni-datkovic,Croatia,Zagreb,Croatia,1993-11-06,Centre-Back,Defender,left,184,600000,750000,2024-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/227015-1572432490.jpg?lm=1,https://www.transfermarkt.co.uk/toni-datkovic/profil/spieler/227015,GR1,Aris Thessaloniki
227097,David,Morgan,David Morgan,2012,511,david-morgan,Northern Ireland,Belfast,Northern Ireland,1994-07-04,Central Midfield,Midfield,right,173,150000,200000,2024-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/david-morgan/profil/spieler/227097,SC1,null
227367,Joppe,Janssens,Joppe Janssens,2012,498,joppe-janssens,null,null,Belgium,1994-02-09,,Missing,,,,50000,,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/joppe-janssens/profil/spieler/227367,BE1,null
228572,Hicham,Faik,Hicham Faik,2019,306,hicham-faik,Netherlands,s´Hertogenbosch,Netherlands,1992-03-19,Defensive Midfield,Midfield,left,189,1200000,1500000,2024-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/228572-1436702264.jpg?lm=1,https://www.transfermarkt.co.uk/hicham-faik/profil/spieler/228572,NL1,SC Heerenveen
228942,Soufyan,Moro,Soufyan Moro,2014,1269,soufyan-moro,Netherlands,Amsterdam,Netherlands,1993-02-21,Attacking Midfield,Midfield,left,174,,250000,,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/soufyan-moro/profil/spieler/228942,NL1,null
229007,Lyes,Houri,Lyes Houri,2016,595,lyes-houri,France,Lomme,France,1996-01-19,Attacking Midfield,Midfield,right,169,500000,1400000,2024-06-30 00:00:00,Invicti Group ,https://img.a.transfermarkt.technology/portrait/header/229007-1592154207.jpg?lm=1,https://www.transfermarkt.co.uk/lyes-houri/profil/spieler/229007,FR1,null
229657,Jamal,Arago,Jamal Arago,2013,3060,jamal-arago,Ghana,Accra,Liberia,1993-08-28,Centre-Back,Defender,left,185,250000,250000,2023-06-15 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/229657-1632060495.png?lm=1,https://www.transfermarkt.co.uk/jamal-arago/profil/spieler/229657,GR1,Atromitos Athen
229812,Alain,Oyarzun,Alain Oyarzun,2015,681,alain-oyarzun,Spain,Donostia-San Sebastián,Spain,1993-09-27,Left Winger,Attack,left,183,300000,600000,2023-06-30 00:00:00,IDUB GLOBAL,https://img.a.transfermarkt.technology/portrait/header/229812-1664571479.jpg?lm=1,https://www.transfermarkt.co.uk/alain-oyarzun/profil/spieler/229812,ES1,Real Sociedad
229854,,Leandrinho,Leandrinho,2019,1085,leandrinho,Brazil,Espinosa,Brazil,1993-09-25,Defensive Midfield,Midfield,right,178,325000,1500000,2023-06-30 00:00:00,Elenko Sports Ltda.,https://img.a.transfermarkt.technology/portrait/header/229854-1532678845.jpg?lm=1,https://www.transfermarkt.co.uk/leandrinho/profil/spieler/229854,PO1,null
230937,,Fernandinho,Fernandinho,2014,1465,fernandinho,Brazil,Limeira,Brazil,1993-03-16,Right Winger,Attack,left,174,400000,2700000,2024-12-31 00:00:00,RJ Assessoria,https://img.a.transfermarkt.technology/portrait/header/230937-1566569723.jpg?lm=1,https://www.transfermarkt.co.uk/fernandinho/profil/spieler/230937,PO1,GD Estoril Praia
231378,Timo,Letschert,Timo Letschert,2021,1090,timo-letschert,Netherlands,Purmerend,Netherlands,1993-05-25,Centre-Back,Defender,right,188,500000,3000000,2023-12-31 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/231378-1629443957.jpg?lm=1,https://www.transfermarkt.co.uk/timo-letschert/profil/spieler/231378,NL1,AZ Alkmaar
231401,Mitchell,Braafhart,Mitchell Braafhart,2012,520,mitchell-braafhart,null,null,Netherlands,1995-01-01,Goalkeeper,Goalkeeper,right,,,50000,2024-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/mitchell-braafhart/profil/spieler/231401,BE1,Cercle Brugge
231614,,Gilberto,Gilberto,2022,294,gilberto,Brazil,Rio de Janeiro,Brazil,1993-03-07,Right-Back,Defender,right,181,6000000,6000000,2025-06-30 00:00:00,MFD Sports,https://img.a.transfermarkt.technology/portrait/header/231614-1603795306.jpg?lm=1,https://www.transfermarkt.co.uk/gilberto/profil/spieler/231614,PO1,SL Benfica
231907,Dimitrios,Grontis,Dimitrios Grontis,2016,47,dimitrios-grontis,Greece,Distomo,Greece,1994-08-21,Attacking Midfield,Midfield,left,173,,300000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/dimitrios-grontis/profil/spieler/231907,GR1,null
232676,Ricardo,Malaihollo,Ricardo Malaihollo,2012,1269,ricardo-malaihollo,Netherlands,Hengelo,Netherlands,1993-09-21,Right-Back,Defender,right,178,,50000,,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/ricardo-malaihollo/profil/spieler/232676,NL1,null
232848,Samuel,Asamoah,Samuel Asamoah,2020,475,samuel-asamoah,Ghana,Accra,Togo,1994-03-23,Defensive Midfield,Midfield,right,166,750000,1300000,2023-06-30 00:00:00,Invicti Group ,https://img.a.transfermarkt.technology/portrait/header/232848-1662106480.JPG?lm=1,https://www.transfermarkt.co.uk/samuel-asamoah/profil/spieler/232848,BE1,Sint-Truidense VV
233077,Anthony,Bassey,Anthony Bassey,2016,1245,anthony-bassey,Nigeria,Uyo,Nigeria,1994-07-20,Right Midfield,Midfield,right,169,,500000,2023-05-31 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/233077-1476369496.jpg?lm=1,https://www.transfermarkt.co.uk/anthony-bassey/profil/spieler/233077,BE1,KAS Eupen
234134,Alexandros,Gioris,Alexandros Gioris,2013,605,alexandros-gioris,Greece,Thessaloniki,Greece,1992-01-13,Central Midfield,Midfield,right,183,,100000,,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/alexandros-gioris/profil/spieler/234134,GR1,Aris Thessaloniki
234327,Stratos,Chintzidis,Stratos Chintzidis,2016,5219,stratos-chintzidis,Greece,Alexandroupoli,Greece,1987-12-13,Left-Back,Defender,left,174,,250000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/stratos-chintzidis/profil/spieler/234327,GR1,null
234625,Andersson,Ordóñez,Andersson Ordóñez,2018,24,andersson-ordonez,Ecuador,Guayaquil,Ecuador,1994-01-29,Centre-Back,Defender,left,186,500000,750000,,Seth Sports,https://img.a.transfermarkt.technology/portrait/header/234625-1502272003.jpg?lm=1,https://www.transfermarkt.co.uk/andersson-ordonez/profil/spieler/234625,L1,Eintracht Frankfurt
235413,Jaromir,Zmrhal,Jaromir Zmrhal,2019,19,jaromir-zmrhal,Czech Republic,Žatec,Czech Republic,1993-08-02,Left Midfield,Midfield,left,189,1700000,3250000,2024-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/235413-1648491612.png?lm=1,https://www.transfermarkt.co.uk/jaromir-zmrhal/profil/spieler/235413,IT1,null
235646,Marko,Mihojevic,Marko Mihojevic,2021,1467,marko-mihojevic,Bosnia-Herzegovina,Trebinje,Bosnia-Herzegovina,1996-04-21,Centre-Back,Defender,right,188,225000,1700000,2023-06-30 00:00:00,World of Soccer,https://img.a.transfermarkt.technology/portrait/header/235646-1663972935.png?lm=1,https://www.transfermarkt.co.uk/marko-mihojevic/profil/spieler/235646,TR1,null
236202,,Wanderson,Wanderson,2020,16704,wanderson,Brazil,São Luís,Brazil,1994-10-07,Left Winger,Attack,right,175,9000000,11000000,2025-12-31 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/236202-1574609625.png?lm=1,https://www.transfermarkt.co.uk/wanderson/profil/spieler/236202,RU1,FK Krasnodar
236490,Ola,Aina,Ola Aina,2022,416,ola-aina,England,London,Nigeria,1996-10-08,Right-Back,Defender,right,184,3500000,10000000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/236490-1661515120.jpg?lm=1,https://www.transfermarkt.co.uk/ola-aina/profil/spieler/236490,IT1,Torino FC
236772,,Jhon Cley,Jhon Cley,2019,1301,jhon-cley,Brazil,Brasília,Brazil,1994-03-09,Attacking Midfield,Midfield,right,183,250000,500000,,null,https://img.a.transfermarkt.technology/portrait/header/236772-1663083205.jpg?lm=1,https://www.transfermarkt.co.uk/jhon-cley/profil/spieler/236772,PO1,CS Marítimo
237297,Miguel,Oliveira,Miguel Oliveira,2021,979,miguel-oliveira,Portugal,Guimarães,Portugal,1994-05-25,Goalkeeper,Goalkeeper,left,196,150000,500000,2024-05-31 00:00:00,Proeleven S.A.,https://img.a.transfermarkt.technology/portrait/header/237297-1547404106.png?lm=1,https://www.transfermarkt.co.uk/miguel-oliveira/profil/spieler/237297,PO1,null
238045,Ahmet,Cicek,Ahmet Cicek,2013,19771,ahmet-cicek,Turkey,Manisa,Turkey,1995-02-23,Left-Back,Defender,left,,,50000,,null,https://img.a.transfermarkt.technology/portrait/header/238045-1483192061.jpeg?lm=1,https://www.transfermarkt.co.uk/ahmet-cicek/profil/spieler/238045,TR1,null
238988,Leandro,Rodríguez,Leandro Rodríguez,2016,29,leandro-rodriguez,Uruguay,Montevideo,Uruguay,1992-11-19,Centre-Forward,Attack,right,179,125000,1500000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/238988-1458228457.jpg?lm=1,https://www.transfermarkt.co.uk/leandro-rodriguez/profil/spieler/238988,GB1,Everton FC
238993,Simone,Scuffet,Simone Scuffet,2021,410,simone-scuffet,Italy,Udine,Italy,1996-05-31,Goalkeeper,Goalkeeper,right,193,1500000,6000000,,null,https://img.a.transfermarkt.technology/portrait/header/238993-1661769415.jpg?lm=1,https://www.transfermarkt.co.uk/simone-scuffet/profil/spieler/238993,IT1,Udinese Calcio
240035,Ferran,Monzó,Ferran Monzó,2012,714,ferran-monzo,Spain,Alcúdia,Spain,1992-12-06,Centre-Back,Defender,,193,,100000,,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/ferran-monzo/profil/spieler/240035,ES1,RCD Espanyol Barcelona
240199,Youssef,Fennich,Youssef Fennich,2013,1269,youssef-fennich,Netherlands,Amsterdam,Netherlands,1993-02-12,Defensive Midfield,Midfield,both,175,,425000,,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/youssef-fennich/profil/spieler/240199,NL1,null
240497,Moryké,Fofana,Moryké Fofana,2020,19789,moryke-fofana,Cote d'Ivoire,Grand-Bassam,Cote d'Ivoire,1991-11-23,Left Winger,Attack,both,175,400000,1200000,2024-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/240497-1663339750.png?lm=1,https://www.transfermarkt.co.uk/moryke-fofana/profil/spieler/240497,TR1,null
240617,Aziz,Ceylan,Aziz Ceylan,2015,36,aziz-ceylan,Turkey,Kütahya,Turkey,1996-01-10,Centre-Forward,Attack,both,184,,100000,,null,https://img.a.transfermarkt.technology/portrait/header/240617-1581690673.jpg?lm=1,https://www.transfermarkt.co.uk/aziz-ceylan/profil/spieler/240617,TR1,Fenerbahce
240670,Davide,Lodesani,Davide Lodesani,2014,6574,davide-lodesani,Italy,Pavullo nel Frignano,Italy,1995-05-04,Left Winger,Attack,left,181,,75000,,null,https://img.a.transfermarkt.technology/portrait/header/240670-1465996829.jpg?lm=1,https://www.transfermarkt.co.uk/davide-lodesani/profil/spieler/240670,IT1,US Sassuolo
240752,Gervane,Kastaneer,Gervane Kastaneer,2021,1269,gervane-kastaneer,Netherlands,Rotterdam,Curacao,1996-06-09,Left Winger,Attack,right,189,350000,750000,2023-06-30 00:00:00,Key United,https://img.a.transfermarkt.technology/portrait/header/240752-1516652506.jpg?lm=1,https://www.transfermarkt.co.uk/gervane-kastaneer/profil/spieler/240752,NL1,null
240803,Filippo,De Col,Filippo De Col,2013,276,filippo-de-col,Italy,Agordo,Italy,1993-10-28,Right-Back,Defender,right,183,500000,900000,2024-06-30 00:00:00,Elevenelite,https://img.a.transfermarkt.technology/portrait/header/240803-1602088540.jpg?lm=1,https://www.transfermarkt.co.uk/filippo-de-col/profil/spieler/240803,IT1,Hellas Verona
241307,Finn,Porath,Finn Porath,2016,41,finn-porath,Germany,Eutin,Germany,1997-02-23,Attacking Midfield,Midfield,right,180,600000,600000,2026-06-30 00:00:00,PRO Profil GmbH,https://img.a.transfermarkt.technology/portrait/header/241307-1657792610.jpg?lm=1,https://www.transfermarkt.co.uk/finn-porath/profil/spieler/241307,L1,null
241700,Nika,Sichinava,Nika Sichinava,2021,48332,nika-sichinava,Georgia,Kutaisi,Georgia,1994-07-17,Centre-Forward,Attack,right,185,250000,500000,2023-12-31 00:00:00,VIKOSPORT,https://img.a.transfermarkt.technology/portrait/header/241700-1641647320.png?lm=1,https://www.transfermarkt.co.uk/nika-sichinava/profil/spieler/241700,UKR1,Kolos Kovalivka
241961,Fábio,Santos,Fábio Santos,2016,3325,fabio-santos,Portugal,Viseu,Portugal,1988-05-22,Centre-Back,Defender,right,184,,400000,,null,https://img.a.transfermarkt.technology/portrait/header/241961-1477993062.jpg?lm=1,https://www.transfermarkt.co.uk/fabio-santos/profil/spieler/241961,PO1,GD Chaves
242273,Pedro,Chirivella,Pedro Chirivella,2022,995,pedro-chirivella,Spain,Valencia,Spain,1997-05-23,Defensive Midfield,Midfield,right,178,6000000,7000000,2026-06-30 00:00:00,Promoesport,https://img.a.transfermarkt.technology/portrait/header/242273-1580132517.jpg?lm=1,https://www.transfermarkt.co.uk/pedro-chirivella/profil/spieler/242273,FR1,FC Nantes
242280,Mohamed,El Ouriachi,Mohamed El Ouriachi,2016,43,mohamed-el-ouriachi,Morocco,Nador,Morocco,1996-01-13,Left Winger,Attack,left,180,,250000,,null,https://img.a.transfermarkt.technology/portrait/header/242280-1429368724.jpg?lm=1,https://www.transfermarkt.co.uk/mohamed-el-ouriachi/profil/spieler/242280,SC1,Heart of Midlothian FC
242854,Dmytro,Yusov,Dmytro Yusov,2022,6992,dmytro-yusov,Ukraine,"Melitopol, Zaporizhiya Oblast",Ukraine,1993-05-11,Centre-Forward,Attack,right,188,400000,500000,2023-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/242854-1620382708.png?lm=1,https://www.transfermarkt.co.uk/dmytro-yusov/profil/spieler/242854,UKR1,Chornomorets Odessa
242983,Serkan,Cansoy,Serkan Cansoy,2014,19771,serkan-cansoy,Turkey,Manisa,Turkey,1995-02-23,Centre-Forward,Attack,,,,50000,,null,https://img.a.transfermarkt.technology/portrait/header/242983-1485028280.jpeg?lm=1,https://www.transfermarkt.co.uk/serkan-cansoy/profil/spieler/242983,TR1,null
243725,Olivier,Kemen,Olivier Kemen,2022,3205,olivier-kemen,Cameroon,Douala,Cameroon,1996-07-20,Central Midfield,Midfield,right,175,1800000,1800000,2024-06-30 00:00:00,Sport Cover,https://img.a.transfermarkt.technology/portrait/header/243725-1669740244.png?lm=1,https://www.transfermarkt.co.uk/olivier-kemen/profil/spieler/243725,TR1,Kayserispor
243770,Stefan,Gartenmann,Stefan Gartenmann,2022,865,stefan-gartenmann,Denmark,Roskilde,Denmark,1997-02-02,Centre-Back,Defender,right,187,700000,800000,2025-06-30 00:00:00,MB Sports,https://img.a.transfermarkt.technology/portrait/header/243770-1447857136.jpg?lm=1,https://www.transfermarkt.co.uk/stefan-gartenmann/profil/spieler/243770,DK1,FC Midtjylland
244061,Lorenzo,Del Pinto,Lorenzo Del Pinto,2020,4171,lorenzo-del-pinto,Italy,L'Aquila,Italy,1990-06-17,Central Midfield,Midfield,right,180,125000,500000,,Andrea Cattoli,https://img.a.transfermarkt.technology/portrait/header/244061-1666174689.jpg?lm=1,https://www.transfermarkt.co.uk/lorenzo-del-pinto/profil/spieler/244061,IT1,null
244125,Hiram,Boateng,Hiram Boateng,2016,873,hiram-boateng,England,London,England,1996-01-08,Central Midfield,Midfield,left,182,200000,500000,2024-06-30 00:00:00,Unique Sports Group,https://img.a.transfermarkt.technology/portrait/header/244125-1469710128.jpg?lm=1,https://www.transfermarkt.co.uk/hiram-boateng/profil/spieler/244125,GB1,Crystal Palace
244911,Oleksandr,Masalov,Oleksandr Masalov,2021,16239,oleksandr-masalov,Ukraine,Sevastopol,Ukraine,1997-01-22,Left-Back,Defender,left,185,175000,200000,,null,https://img.a.transfermarkt.technology/portrait/header/244911-1641377846.png?lm=1,https://www.transfermarkt.co.uk/oleksandr-masalov/profil/spieler/244911,UKR1,null
245021,Sergiy,Chobotenko,Sergiy Chobotenko,2022,48332,sergiy-chobotenko,Ukraine,Zaporizhya,Ukraine,1997-01-16,Centre-Back,Defender,right,193,600000,700000,2023-06-30 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/245021-1641716148.png?lm=1,https://www.transfermarkt.co.uk/sergiy-chobotenko/profil/spieler/245021,UKR1,Kolos Kovalivka
245027,Anderson,Esiti,Anderson Esiti,2021,1091,anderson-esiti,Nigeria,Warri,Nigeria,1994-05-24,Defensive Midfield,Midfield,right,189,1700000,4000000,2024-06-30 00:00:00,DW Sports Management,https://img.a.transfermarkt.technology/portrait/header/245027-1611443240.jpeg?lm=1,https://www.transfermarkt.co.uk/anderson-esiti/profil/spieler/245027,GR1,PAOK Thessaloniki
245268,Fabrizio,Bianchi,Fabrizio Bianchi,2012,398,fabrizio-bianchi,Italy,Roma,Italy,1995-07-20,Centre-Back,Defender,,,,50000,,null,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/fabrizio-bianchi/profil/spieler/245268,IT1,SS Lazio
245744,Takuma,Asano,Takuma Asano,2022,80,takuma-asano,Japan,"Komono, Mie",Japan,1994-11-10,Right Winger,Attack,right,173,4000000,4000000,2024-06-30 00:00:00,null,https://img.a.transfermarkt.technology/portrait/header/245744-1657284052.jpg?lm=1,https://www.transfermarkt.co.uk/takuma-asano/profil/spieler/245744,L1,VfL Bochum
246291,Diego,Llorente,Diego Llorente,2022,12,diego-llorente,Spain,Madrid,Spain,1993-08-16,Centre-Back,Defender,right,186,12000000,25000000,2023-06-30 00:00:00,Gelu Rodríguez,https://img.a.transfermarkt.technology/portrait/header/246291-1675246130.jpg?lm=1,https://www.transfermarkt.co.uk/diego-llorente/profil/spieler/246291,IT1,AS Roma
